product_name,correct_category
แผ่นคอนกรีตสำเร็จรูป (กำลังอัด 200-300 KSC),ปูนซีเมนต์และผลิตภัณฑ์คอนกรีต
สีน้ำซุปเปอร์ชิลด์ ชนิดเนียน เบส ดี บรรจุ 5 แกลลอน,สีและเคมีภัณฑ์
อินทรีมอร์ตาร์ 71 ปูนนอนชริ้งค์เกร้าท์ สำหรับงานเกร้าท์ทั่วไป 25 กิโลกรัม,ปูนซีเมนต์และผลิตภัณฑ์คอนกรีต
เหล็กข้ออ้อย DB25 SD50 (T),ผลิตภัณฑ์เหล็ก
เหล็กโครงสร้างรูปพรรณขึ้นรูปเย็น ชนิดท่อเหลี่ยมเคลือบสี ขนาด 101.6 x 76.2 มิลลิเมตร ความหนา 3.96 - 7.92 มิลลิเมตร,ผลิตภัณฑ์เหล็ก
ทีโอเอ ลอฟท์ ปูนฉาบขัดมันสำเร็จรูป 12 กิโลกรัม #LOFT3,ปูนซีเมนต์และผลิตภัณฑ์คอนกรีต
อิฐทนไฟ POTAL-A,ปูนซีเมนต์และผลิตภัณฑ์คอนกรีต
เบเยอร์คูล ยูวี ฃิลด์ เฉดสีอ่อน ขนาดบรรจุ 3.5 ลิตร,สีและเคมีภัณฑ์
เบเยอร์ชิลด์ เวธเธอร์การด์ เฉดสีเข้มมาก ขนาดบรรจุ 1 แกลลอน,สีและเคมีภัณฑ์
ปูนฉาบปรับระดับสำเร็จรูป จระเข้ ดูราเบส ขนาด 20 กิโลกรัม,ปูนซีเมนต์และผลิตภัณฑ์คอนกรีต
ทีโอเอ ชิลด์วัน นาโน สีน้ำ เนียน ภายนอก เบส 2.5 แกลลอน #000D,สีและเคมีภัณฑ์
ทีโอเอ HVG ท็อปการ์ด โพลียูรีเทน 2K เงา ส่วนเอ 1 แกลลอน #5010,สีและเคมีภัณฑ์
ทีโอเอ ชิลด์วัน นาโน สีน้ำ กึ่งเงา ภายใน เบส 2.5 แกลลอน #000B,สีและเคมีภัณฑ์
กระเบื้องโมเสค คอตโต้ (คละสี) ขนาด 23x26 mm. (1HE),กระเบื้องและเซรามิก
ทีโอเอ กลิปตั้น สีเคลือบ เงา เบส 2.5 แกลลอน #000D,สีและเคมีภัณฑ์
เบเยอร์ คูล ออล พลัส กึ่งเงา เบส ดี ขนาด 2.5 แกลลอน,สีและเคมีภัณฑ์
เหล็กข้ออ้อย DB10 SD40 ชนิดม้วน,ผลิตภัณฑ์เหล็ก
หลังคาไฟเบอร์กลาสโปร่งแสง ท๊อปกลาส อัลติมา 2400 จีเอสเอ็ม รูปลอน 4 ลอน  700,วัสดุมุงหลังคา
เหล็กโครงสร้างรูปพรรณขึ้นรูปเย็น ชนิดท่อเหลี่ยมกัลวาไนซ์ ขนาด 150 x 80 มิลลิเมตร ความหนา 4.50 - 6.00 มิลลิเมตร,ผลิตภัณฑ์เหล็ก
อินทรีทอง (ชนิดถุง),ปูนซีเมนต์และผลิตภัณฑ์คอนกรีต
เบเยอร์ซุปเปอร์ไฮ-ชิลด์ ชนิดกึ่งเงา เบส B ขนาด 2.5 แกลลอน,สีและเคมีภัณฑ์
ข้อต่อซีเมนต์ใยหินชนิดทนความดัน ชั้นคุณภาพ 10-20 ขนาด 150-800 มิลลิเมตร,ปูนซีเมนต์และผลิตภัณฑ์คอนกรีต
เข็มเหล็ก W114x21000 สีน้ำเงิน,ผลิตภัณฑ์เหล็ก
พอลิเมอร์เสริมเส้นใยสำหรับงานโครงสร้างคอนกรีตไม่อัดแรง ขนาด 20 มม. (ผลิตภัณฑ์ตัวอย่าง),ปูนซีเมนต์และผลิตภัณฑ์คอนกรีต
โซไนต์ โมเสค คอลเล็คชั่น กรรณิการ์ เมทาลิค สีสโมคเพิร์ล,สีและเคมีภัณฑ์
ผนัง สมาร์ทบอร์ด เอสซีจี  ซูเปอร์ รุ่นรัสติค 0.8 ซม.,วัสดุผนังและฝ้า
ปูนซีเมนต์สำเร็จรูป เสือเดคอร์ ฉาบสีเท็กซ์เจอร์ LB01Worm บรรจุถุง 20 กิโลกรัม,ปูนซีเมนต์และผลิตภัณฑ์คอนกรีต
พอลิเมอร์เสริมเส้นใยสำหรับงานโครงสร้างคอนกรีตไม่อัดแรง ขนาด 8 มม. (ผลิตภัณฑ์ตัวอย่าง),ปูนซีเมนต์และผลิตภัณฑ์คอนกรีต
เหล็กโครงสร้างรูปพรรณขึ้นรูปเย็น ชนิดท่อเหลี่ยมเคลือบสี ขนาด 90 x 50 มิลลิเมตร ความหนา 2.00 - 5.00 มิลลิเมตร,ผลิตภัณฑ์เหล็ก
โซไนต์ โมเสค คอลเล็คชั่น กรรณิการ์ เมทาลิค สีโอเปลเกรย์,สีและเคมีภัณฑ์
เบเยอร์ ไพรเมอร์ โปร 100 ขนาด 5 แกลลอน,วัสดุมุงหลังคา
ซุปเปอร์เมเทค สีน้ำ ด้าน ภายใน เบส 2.5 แกลลอน #00AA,สีและเคมีภัณฑ์
ท่อต๊าปเกลียวเคลือบสังกะสี ขนาด 8 นิ้ว ความหนา 4.78 - 10.30 มิลลิเมตร,ผลิตภัณฑ์เหล็ก
ท่อกรู๊ฟเคลือบสี ขนาด 1¼ นิ้ว ความหนา 2.60 - 4.90 มิลลิเมตร,สีและเคมีภัณฑ์
ทีโอเอ ออร์แกนิค แคร์ สีน้ำ กึ่งเงา ภายใน เบส 9 ลิตร #000D,สีและเคมีภัณฑ์
เหล็กเส้นข้ออ้อย SD40 DB32 12M,ผลิตภัณฑ์เหล็ก
หน้าต่างอลูมิเนียม ECO SS 120x110 ซม. (มีมุ้ง),ประตูและหน้าต่าง
ท่อเหล็กแบนดำ 50 x 25 x 1.35 มม.,ผลิตภัณฑ์เหล็ก
เหล็กลวดคาร์บอนต่ำ ชั้นคุณภาพ SWRM6 ขนาด 5.5 mm.,ผลิตภัณฑ์เหล็ก
เหล็กฉาก (Low Tensile),ผลิตภัณฑ์เหล็ก
ท่อเหล็กดำ เหลี่ยม เคลือบสี ขนาด 18 x 18 - 150 x 150 mm (คละสี),ผลิตภัณฑ์เหล็ก
เบเยอร์ คูล ยูวี ชิลด์ เบส ดี ขนาด 1 แกลลอน,สีและเคมีภัณฑ์
